velocity,timing,articulation,id
0.0,0.0,0.0,n157
0.0,0.0,0.0,n163
0.0,0.0,0.0,n164
0.0,0.0,0.0,n168
0.0,0.0,0.0,n183
0.0,0.0,0.0,n169
0.0,0.0,0.0,n170
0.0,0.0,0.0,n177
0.0,0.0,0.0,n178
0.0,0.0,0.0,n165
0.0,0.0,0.0,n171
0.0,0.0,0.0,n184
0.0,0.0,0.0,n172
0.0,0.0,0.0,n166
0.0,0.0,0.0,n173
0.0,0.0,0.0,n185
0.0,0.0,0.0,n174
0.0,0.0,0.0,n167
0.0,0.0,0.0,n175
0.0,0.0,0.0,n186
0.0,0.0,0.0,n176
0.0,0.0,0.0,n187
0.0,0.0,0.0,n201
0.0,0.0,0.0,n194
0.0,0.0,0.0,n195
0.0,0.0,0.0,n196
0.0,0.0,0.0,n197
0.0,0.0,0.0,n203
0.0,0.0,0.0,n204
0.0,0.0,0.0,n189
0.0,0.0,0.0,n190
0.0,0.0,0.0,n198
0.0,0.0,0.0,n205
0.0,0.0,0.0,n206
0.0,0.0,0.0,n199
0.0,0.0,0.0,n207
0.0,0.0,0.0,n208
0.0,0.0,0.0,n192
0.0,0.0,0.0,n193
0.0,0.0,0.0,n200
0.0,0.0,0.0,n209
0.0,0.0,0.0,n210
0.0,0.0,0.0,n211
0.0,0.0,0.0,n212
0.0,0.0,0.0,n218
0.0,0.0,0.0,n225
0.0,0.0,0.0,n226
0.0,0.0,0.0,n219
0.0,0.0,0.0,n214
0.0,0.0,0.0,n220
0.0,0.0,0.0,n221
0.0,0.0,0.0,n215
0.0,0.0,0.0,n216
0.0,0.0,0.0,n228
0.0,0.0,0.0,n230
0.0,0.0,0.0,n231
0.0,0.0,0.0,n217
0.0,0.0,0.0,n222
0.0,0.0,0.0,n229
0.0,0.0,0.0,n232
0.0,0.0,0.0,n233
0.0,0.0,0.0,n223
0.0,0.0,0.0,n224
0.0,0.0,0.0,n234
0.0,0.0,0.0,n235
0.0,0.0,0.0,n244
0.0,0.0,0.0,n245
0.0,0.0,0.0,n246
0.0,0.0,0.0,n247
0.0,0.0,0.0,n236
0.0,0.0,0.0,n237
0.0,0.0,0.0,n238
0.0,0.0,0.0,n239
0.0,0.0,0.0,n240
0.0,0.0,0.0,n241
0.0,0.0,0.0,n242
0.0,0.0,0.0,n243
0.0,0.0,0.0,n249
0.0,0.0,0.0,n261
0.0,0.0,0.0,n262
0.0,0.0,0.0,n263
0.0,0.0,0.0,n279
0.0,0.0,0.0,n280
0.0,0.0,0.0,n264
0.0,0.0,0.0,n265
0.0,0.0,0.0,n266
0.0,0.0,0.0,n250
0.0,0.0,0.0,n267
0.0,0.0,0.0,n268
0.0,0.0,0.0,n269
0.0,0.0,0.0,n270
0.0,0.0,0.0,n271
0.0,0.0,0.0,n272
0.0,0.0,0.0,n273
0.0,0.0,0.0,n274
0.0,0.0,0.0,n275
0.0,0.0,0.0,n281
0.0,0.0,0.0,n282
0.0,0.0,0.0,n252
0.0,0.0,0.0,n253
0.0,0.0,0.0,n254
0.0,0.0,0.0,n276
0.0,0.0,0.0,n255
0.0,0.0,0.0,n256
0.0,0.0,0.0,n257
0.0,0.0,0.0,n277
0.0,0.0,0.0,n258
0.0,0.0,0.0,n259
0.0,0.0,0.0,n260
0.0,0.0,0.0,n278
0.0,0.0,0.0,n283
0.0,0.0,0.0,n286
0.0,0.0,0.0,n287
0.0,0.0,0.0,n288
0.0,0.0,0.0,n310
0.0,0.0,0.0,n311
0.0,0.0,0.0,n289
0.0,0.0,0.0,n290
0.0,0.0,0.0,n291
0.0,0.0,0.0,n284
0.0,0.0,0.0,n292
0.0,0.0,0.0,n293
0.0,0.0,0.0,n294
0.0,0.0,0.0,n295
0.0,0.0,0.0,n296
0.0,0.0,0.0,n297
0.0,0.0,0.0,n298
0.0,0.0,0.0,n299
0.0,0.0,0.0,n300
0.0,0.0,0.0,n301
0.0,0.0,0.0,n302
0.0,0.0,0.0,n307
0.0,0.0,0.0,n303
0.0,0.0,0.0,n304
0.0,0.0,0.0,n308
0.0,0.0,0.0,n305
0.0,0.0,0.0,n306
0.0,0.0,0.0,n309
0.0,0.0,0.0,n312
0.0,0.0,0.0,n324
0.0,0.0,0.0,n325
0.0,0.0,0.0,n326
0.0,0.0,0.0,n342
0.0,0.0,0.0,n343
0.0,0.0,0.0,n327
0.0,0.0,0.0,n328
0.0,0.0,0.0,n329
0.0,0.0,0.0,n313
0.0,0.0,0.0,n330
0.0,0.0,0.0,n331
0.0,0.0,0.0,n332
0.0,0.0,0.0,n333
0.0,0.0,0.0,n334
0.0,0.0,0.0,n335
0.0,0.0,0.0,n336
0.0,0.0,0.0,n337
0.0,0.0,0.0,n338
0.0,0.0,0.0,n344
0.0,0.0,0.0,n345
0.0,0.0,0.0,n315
0.0,0.0,0.0,n316
0.0,0.0,0.0,n317
0.0,0.0,0.0,n339
0.0,0.0,0.0,n318
0.0,0.0,0.0,n319
0.0,0.0,0.0,n320
0.0,0.0,0.0,n340
0.0,0.0,0.0,n321
0.0,0.0,0.0,n322
0.0,0.0,0.0,n323
0.0,0.0,0.0,n341
0.0,0.0,0.0,n346
0.0,0.0,0.0,n349
0.0,0.0,0.0,n350
0.0,0.0,0.0,n351
0.0,0.0,0.0,n373
0.0,0.0,0.0,n374
0.0,0.0,0.0,n352
0.0,0.0,0.0,n353
0.0,0.0,0.0,n354
0.0,0.0,0.0,n347
0.0,0.0,0.0,n355
0.0,0.0,0.0,n356
0.0,0.0,0.0,n357
0.0,0.0,0.0,n358
0.0,0.0,0.0,n359
0.0,0.0,0.0,n360
0.0,0.0,0.0,n348
0.0,0.0,0.0,n361
0.0,0.0,0.0,n362
0.0,0.0,0.0,n363
0.0,0.0,0.0,n364
0.0,0.0,0.0,n365
0.0,0.0,0.0,n366
0.0,0.0,0.0,n367
0.0,0.0,0.0,n368
0.0,0.0,0.0,n369
0.0,0.0,0.0,n370
0.0,0.0,0.0,n371
0.0,0.0,0.0,n372
0.0,0.0,0.0,n375
0.0,0.0,0.0,n387
0.0,0.0,0.0,n388
0.0,0.0,0.0,n389
0.0,0.0,0.0,n405
0.0,0.0,0.0,n390
0.0,0.0,0.0,n391
0.0,0.0,0.0,n392
0.0,0.0,0.0,n376
0.0,0.0,0.0,n393
0.0,0.0,0.0,n394
0.0,0.0,0.0,n395
0.0,0.0,0.0,n396
0.0,0.0,0.0,n397
0.0,0.0,0.0,n398
0.0,0.0,0.0,n399
0.0,0.0,0.0,n400
0.0,0.0,0.0,n401
0.0,0.0,0.0,n406
0.0,0.0,0.0,n378
0.0,0.0,0.0,n379
0.0,0.0,0.0,n380
0.0,0.0,0.0,n402
0.0,0.0,0.0,n381
0.0,0.0,0.0,n382
0.0,0.0,0.0,n383
0.0,0.0,0.0,n403
0.0,0.0,0.0,n384
0.0,0.0,0.0,n385
0.0,0.0,0.0,n386
0.0,0.0,0.0,n404
0.0,0.0,0.0,n407
0.0,0.0,0.0,n408
0.0,0.0,0.0,n409
0.0,0.0,0.0,n422
0.0,0.0,0.0,n423
0.0,0.0,0.0,n410
0.0,0.0,0.0,n411
0.0,0.0,0.0,n412
0.0,0.0,0.0,n424
0.0,0.0,0.0,n425
0.0,0.0,0.0,n413
0.0,0.0,0.0,n414
0.0,0.0,0.0,n415
0.0,0.0,0.0,n426
0.0,0.0,0.0,n427
0.0,0.0,0.0,n416
0.0,0.0,0.0,n417
0.0,0.0,0.0,n418
0.0,0.0,0.0,n428
0.0,0.0,0.0,n429
0.0,0.0,0.0,n419
0.0,0.0,0.0,n420
0.0,0.0,0.0,n421
0.0,0.0,0.0,n430
0.0,0.0,0.0,n431
0.0,0.0,0.0,n432
0.0,0.0,0.0,n433
0.0,0.0,0.0,n434
0.0,0.0,0.0,n438
0.0,0.0,0.0,n439
0.0,0.0,0.0,n435
0.0,0.0,0.0,n436
0.0,0.0,0.0,n437
0.0,0.0,0.0,n440
0.0,0.0,0.0,n441
0.0,0.0,0.0,n442
0.0,0.0,0.0,n454
0.0,0.0,0.0,n455
0.0,0.0,0.0,n456
0.0,0.0,0.0,n472
0.0,0.0,0.0,n473
0.0,0.0,0.0,n457
0.0,0.0,0.0,n458
0.0,0.0,0.0,n459
0.0,0.0,0.0,n443
0.0,0.0,0.0,n460
0.0,0.0,0.0,n461
0.0,0.0,0.0,n462
0.0,0.0,0.0,n463
0.0,0.0,0.0,n464
0.0,0.0,0.0,n465
0.0,0.0,0.0,n466
0.0,0.0,0.0,n467
0.0,0.0,0.0,n468
0.0,0.0,0.0,n445
0.0,0.0,0.0,n446
0.0,0.0,0.0,n447
0.0,0.0,0.0,n469
0.0,0.0,0.0,n448
0.0,0.0,0.0,n449
0.0,0.0,0.0,n450
0.0,0.0,0.0,n470
0.0,0.0,0.0,n451
0.0,0.0,0.0,n452
0.0,0.0,0.0,n453
0.0,0.0,0.0,n471
0.0,0.0,0.0,n474
0.0,0.0,0.0,n477
0.0,0.0,0.0,n478
0.0,0.0,0.0,n479
0.0,0.0,0.0,n501
0.0,0.0,0.0,n502
0.0,0.0,0.0,n480
0.0,0.0,0.0,n481
0.0,0.0,0.0,n482
0.0,0.0,0.0,n475
0.0,0.0,0.0,n483
0.0,0.0,0.0,n484
0.0,0.0,0.0,n485
0.0,0.0,0.0,n486
0.0,0.0,0.0,n487
0.0,0.0,0.0,n488
0.0,0.0,0.0,n489
0.0,0.0,0.0,n490
0.0,0.0,0.0,n491
0.0,0.0,0.0,n492
0.0,0.0,0.0,n493
0.0,0.0,0.0,n498
0.0,0.0,0.0,n494
0.0,0.0,0.0,n495
0.0,0.0,0.0,n499
0.0,0.0,0.0,n496
0.0,0.0,0.0,n497
0.0,0.0,0.0,n500
0.0,0.0,0.0,n503
0.0,0.0,0.0,n515
0.0,0.0,0.0,n516
0.0,0.0,0.0,n517
0.0,0.0,0.0,n533
0.0,0.0,0.0,n534
0.0,0.0,0.0,n518
0.0,0.0,0.0,n519
0.0,0.0,0.0,n520
0.0,0.0,0.0,n504
0.0,0.0,0.0,n521
0.0,0.0,0.0,n522
0.0,0.0,0.0,n523
0.0,0.0,0.0,n524
0.0,0.0,0.0,n525
0.0,0.0,0.0,n526
0.0,0.0,0.0,n527
0.0,0.0,0.0,n528
0.0,0.0,0.0,n529
0.0,0.0,0.0,n506
0.0,0.0,0.0,n507
0.0,0.0,0.0,n508
0.0,0.0,0.0,n530
0.0,0.0,0.0,n509
0.0,0.0,0.0,n510
0.0,0.0,0.0,n511
0.0,0.0,0.0,n531
0.0,0.0,0.0,n512
0.0,0.0,0.0,n513
0.0,0.0,0.0,n514
0.0,0.0,0.0,n532
0.0,0.0,0.0,n535
0.0,0.0,0.0,n538
0.0,0.0,0.0,n539
0.0,0.0,0.0,n540
0.0,0.0,0.0,n541
0.0,0.0,0.0,n542
0.0,0.0,0.0,n543
0.0,0.0,0.0,n536
0.0,0.0,0.0,n544
0.0,0.0,0.0,n545
0.0,0.0,0.0,n546
0.0,0.0,0.0,n563
0.0,0.0,0.0,n564
0.0,0.0,0.0,n547
0.0,0.0,0.0,n548
0.0,0.0,0.0,n549
0.0,0.0,0.0,n537
0.0,0.0,0.0,n550
0.0,0.0,0.0,n551
0.0,0.0,0.0,n552
0.0,0.0,0.0,n565
0.0,0.0,0.0,n566
0.0,0.0,0.0,n553
0.0,0.0,0.0,n554
0.0,0.0,0.0,n555
0.0,0.0,0.0,n556
0.0,0.0,0.0,n557
0.0,0.0,0.0,n558
0.0,0.0,0.0,n559
0.0,0.0,0.0,n560
0.0,0.0,0.0,n561
0.0,0.0,0.0,n567
0.0,0.0,0.0,n579
0.0,0.0,0.0,n580
0.0,0.0,0.0,n581
0.0,0.0,0.0,n597
0.0,0.0,0.0,n598
0.0,0.0,0.0,n582
0.0,0.0,0.0,n583
0.0,0.0,0.0,n584
0.0,0.0,0.0,n568
0.0,0.0,0.0,n585
0.0,0.0,0.0,n586
0.0,0.0,0.0,n587
0.0,0.0,0.0,n588
0.0,0.0,0.0,n589
0.0,0.0,0.0,n590
0.0,0.0,0.0,n591
0.0,0.0,0.0,n592
0.0,0.0,0.0,n593
0.0,0.0,0.0,n570
0.0,0.0,0.0,n571
0.0,0.0,0.0,n572
0.0,0.0,0.0,n594
0.0,0.0,0.0,n573
0.0,0.0,0.0,n574
0.0,0.0,0.0,n575
0.0,0.0,0.0,n595
0.0,0.0,0.0,n599
0.0,0.0,0.0,n600
0.0,0.0,0.0,n576
0.0,0.0,0.0,n577
0.0,0.0,0.0,n578
0.0,0.0,0.0,n596
0.0,0.0,0.0,n601
0.0,0.0,0.0,n602
0.0,0.0,0.0,n603
0.0,0.0,0.0,n604
0.0,0.0,0.0,n620
0.0,0.0,0.0,n621
0.0,0.0,0.0,n605
0.0,0.0,0.0,n606
0.0,0.0,0.0,n607
0.0,0.0,0.0,n608
0.0,0.0,0.0,n622
0.0,0.0,0.0,n623
0.0,0.0,0.0,n609
0.0,0.0,0.0,n610
0.0,0.0,0.0,n611
0.0,0.0,0.0,n624
0.0,0.0,0.0,n625
0.0,0.0,0.0,n612
0.0,0.0,0.0,n613
0.0,0.0,0.0,n614
0.0,0.0,0.0,n615
0.0,0.0,0.0,n626
0.0,0.0,0.0,n627
0.0,0.0,0.0,n616
0.0,0.0,0.0,n617
0.0,0.0,0.0,n618
0.0,0.0,0.0,n619
0.0,0.0,0.0,n628
0.0,0.0,0.0,n629
0.0,0.0,0.0,n630
0.0,0.0,0.0,n631
0.0,0.0,0.0,n632
0.0,0.0,0.0,n633
0.0,0.0,0.0,n644
0.0,0.0,0.0,n645
0.0,0.0,0.0,n634
0.0,0.0,0.0,n635
0.0,0.0,0.0,n636
0.0,0.0,0.0,n646
0.0,0.0,0.0,n647
0.0,0.0,0.0,n638
0.0,0.0,0.0,n639
0.0,0.0,0.0,n640
0.0,0.0,0.0,n649
0.0,0.0,0.0,n650
0.0,0.0,0.0,n641
0.0,0.0,0.0,n642
0.0,0.0,0.0,n643
0.0,0.0,0.0,n651
0.0,0.0,0.0,n652
0.0,0.0,0.0,n656
0.0,0.0,0.0,n657
0.0,0.0,0.0,n658
0.0,0.0,0.0,n677
0.0,0.0,0.0,n678
0.0,0.0,0.0,n659
0.0,0.0,0.0,n660
0.0,0.0,0.0,n661
0.0,0.0,0.0,n679
0.0,0.0,0.0,n680
0.0,0.0,0.0,n662
0.0,0.0,0.0,n663
0.0,0.0,0.0,n664
0.0,0.0,0.0,n681
0.0,0.0,0.0,n682
0.0,0.0,0.0,n665
0.0,0.0,0.0,n666
0.0,0.0,0.0,n671
0.0,0.0,0.0,n672
0.0,0.0,0.0,n683
0.0,0.0,0.0,n684
0.0,0.0,0.0,n673
0.0,0.0,0.0,n674
0.0,0.0,0.0,n667
0.0,0.0,0.0,n668
0.0,0.0,0.0,n669
0.0,0.0,0.0,n670
0.0,0.0,0.0,n685
0.0,0.0,0.0,n686
0.0,0.0,0.0,n687
0.0,0.0,0.0,n692
0.0,0.0,0.0,n693
0.0,0.0,0.0,n704
0.0,0.0,0.0,n705
0.0,0.0,0.0,n706
0.0,0.0,0.0,n709
0.0,0.0,0.0,n710
0.0,0.0,0.0,n711
0.0,0.0,0.0,n719
0.0,0.0,0.0,n720
0.0,0.0,0.0,n721
0.0,0.0,0.0,n694
0.0,0.0,0.0,n695
0.0,0.0,0.0,n696
0.0,0.0,0.0,n715
0.0,0.0,0.0,n716
0.0,0.0,0.0,n697
0.0,0.0,0.0,n698
0.0,0.0,0.0,n699
0.0,0.0,0.0,n712
0.0,0.0,0.0,n713
0.0,0.0,0.0,n714
0.0,0.0,0.0,n689
0.0,0.0,0.0,n700
0.0,0.0,0.0,n690
0.0,0.0,0.0,n701
0.0,0.0,0.0,n702
0.0,0.0,0.0,n717
0.0,0.0,0.0,n718
0.0,0.0,0.0,n691
0.0,0.0,0.0,n703
0.0,0.0,0.0,n722
0.0,0.0,0.0,n728
0.0,0.0,0.0,n729
0.0,0.0,0.0,n738
0.0,0.0,0.0,n739
0.0,0.0,0.0,n740
0.0,0.0,0.0,n730
0.0,0.0,0.0,n723
0.0,0.0,0.0,n744
0.0,0.0,0.0,n745
0.0,0.0,0.0,n724
0.0,0.0,0.0,n732
0.0,0.0,0.0,n725
0.0,0.0,0.0,n733
0.0,0.0,0.0,n734
0.0,0.0,0.0,n741
0.0,0.0,0.0,n742
0.0,0.0,0.0,n743
0.0,0.0,0.0,n726
0.0,0.0,0.0,n735
0.0,0.0,0.0,n727
0.0,0.0,0.0,n736
0.0,0.0,0.0,n746
0.0,0.0,0.0,n747
0.0,0.0,0.0,n737
0.0,0.0,0.0,n748
0.0,0.0,0.0,n754
0.0,0.0,0.0,n755
0.0,0.0,0.0,n766
0.0,0.0,0.0,n767
0.0,0.0,0.0,n768
0.0,0.0,0.0,n756
0.0,0.0,0.0,n757
0.0,0.0,0.0,n758
0.0,0.0,0.0,n769
0.0,0.0,0.0,n770
0.0,0.0,0.0,n759
0.0,0.0,0.0,n760
0.0,0.0,0.0,n761
0.0,0.0,0.0,n771
0.0,0.0,0.0,n772
0.0,0.0,0.0,n773
0.0,0.0,0.0,n750
0.0,0.0,0.0,n762
0.0,0.0,0.0,n751
0.0,0.0,0.0,n763
0.0,0.0,0.0,n764
0.0,0.0,0.0,n774
0.0,0.0,0.0,n775
0.0,0.0,0.0,n752
0.0,0.0,0.0,n753
0.0,0.0,0.0,n765
0.0,0.0,0.0,n776
0.0,0.0,0.0,n777
0.0,0.0,0.0,n786
0.0,0.0,0.0,n796
0.0,0.0,0.0,n797
0.0,0.0,0.0,n798
0.0,0.0,0.0,n787
0.0,0.0,0.0,n788
0.0,0.0,0.0,n778
0.0,0.0,0.0,n779
0.0,0.0,0.0,n789
0.0,0.0,0.0,n799
0.0,0.0,0.0,n800
0.0,0.0,0.0,n801
0.0,0.0,0.0,n780
0.0,0.0,0.0,n781
0.0,0.0,0.0,n790
0.0,0.0,0.0,n791
0.0,0.0,0.0,n792
0.0,0.0,0.0,n802
0.0,0.0,0.0,n803
0.0,0.0,0.0,n804
0.0,0.0,0.0,n783
0.0,0.0,0.0,n793
0.0,0.0,0.0,n784
0.0,0.0,0.0,n794
0.0,0.0,0.0,n805
0.0,0.0,0.0,n806
0.0,0.0,0.0,n807
0.0,0.0,0.0,n785
0.0,0.0,0.0,n795
0.0,0.0,0.0,n808
0.0,0.0,0.0,n809
0.0,0.0,0.0,n818
0.0,0.0,0.0,n826
0.0,0.0,0.0,n827
0.0,0.0,0.0,n828
0.0,0.0,0.0,n819
0.0,0.0,0.0,n810
0.0,0.0,0.0,n811
0.0,0.0,0.0,n829
0.0,0.0,0.0,n830
0.0,0.0,0.0,n831
0.0,0.0,0.0,n812
0.0,0.0,0.0,n813
0.0,0.0,0.0,n820
0.0,0.0,0.0,n821
0.0,0.0,0.0,n822
0.0,0.0,0.0,n832
0.0,0.0,0.0,n833
0.0,0.0,0.0,n834
0.0,0.0,0.0,n815
0.0,0.0,0.0,n823
0.0,0.0,0.0,n816
0.0,0.0,0.0,n824
0.0,0.0,0.0,n835
0.0,0.0,0.0,n836
0.0,0.0,0.0,n837
0.0,0.0,0.0,n817
0.0,0.0,0.0,n825
0.0,0.0,0.0,n838
0.0,0.0,0.0,n851
0.0,0.0,0.0,n852
0.0,0.0,0.0,n857
0.0,0.0,0.0,n858
0.0,0.0,0.0,n859
0.0,0.0,0.0,n853
0.0,0.0,0.0,n854
0.0,0.0,0.0,n855
0.0,0.0,0.0,n860
0.0,0.0,0.0,n861
0.0,0.0,0.0,n856
0.0,0.0,0.0,n839
0.0,0.0,0.0,n840
0.0,0.0,0.0,n841
0.0,0.0,0.0,n863
0.0,0.0,0.0,n842
0.0,0.0,0.0,n843
0.0,0.0,0.0,n844
0.0,0.0,0.0,n845
0.0,0.0,0.0,n846
0.0,0.0,0.0,n847
0.0,0.0,0.0,n864
0.0,0.0,0.0,n848
0.0,0.0,0.0,n849
0.0,0.0,0.0,n850
0.0,0.0,0.0,n865
0.0,0.0,0.0,n866
0.0,0.0,0.0,n867
0.0,0.0,0.0,n868
0.0,0.0,0.0,n887
0.0,0.0,0.0,n870
0.0,0.0,0.0,n871
0.0,0.0,0.0,n888
0.0,0.0,0.0,n872
0.0,0.0,0.0,n873
0.0,0.0,0.0,n885
0.0,0.0,0.0,n875
0.0,0.0,0.0,n876
0.0,0.0,0.0,n877
0.0,0.0,0.0,n878
0.0,0.0,0.0,n879
0.0,0.0,0.0,n880
0.0,0.0,0.0,n881
0.0,0.0,0.0,n890
0.0,0.0,0.0,n911
0.0,0.0,0.0,n912
0.0,0.0,0.0,n901
0.0,0.0,0.0,n902
0.0,0.0,0.0,n903
0.0,0.0,0.0,n904
0.0,0.0,0.0,n905
0.0,0.0,0.0,n906
0.0,0.0,0.0,n914
0.0,0.0,0.0,n894
0.0,0.0,0.0,n895
0.0,0.0,0.0,n907
0.0,0.0,0.0,n908
0.0,0.0,0.0,n915
0.0,0.0,0.0,n918
0.0,0.0,0.0,n919
0.0,0.0,0.0,n896
0.0,0.0,0.0,n897
0.0,0.0,0.0,n916
0.0,0.0,0.0,n898
0.0,0.0,0.0,n899
0.0,0.0,0.0,n909
0.0,0.0,0.0,n910
0.0,0.0,0.0,n917
0.0,0.0,0.0,n920
0.0,0.0,0.0,n921
0.0,0.0,0.0,n922
0.0,0.0,0.0,n923
0.0,0.0,0.0,n947
0.0,0.0,0.0,n931
0.0,0.0,0.0,n932
0.0,0.0,0.0,n933
0.0,0.0,0.0,n943
0.0,0.0,0.0,n944
0.0,0.0,0.0,n924
0.0,0.0,0.0,n925
0.0,0.0,0.0,n948
0.0,0.0,0.0,n939
0.0,0.0,0.0,n940
0.0,0.0,0.0,n951
0.0,0.0,0.0,n952
0.0,0.0,0.0,n926
0.0,0.0,0.0,n927
0.0,0.0,0.0,n949
0.0,0.0,0.0,n941
0.0,0.0,0.0,n942
0.0,0.0,0.0,n953
0.0,0.0,0.0,n954
0.0,0.0,0.0,n928
0.0,0.0,0.0,n929
0.0,0.0,0.0,n950
0.0,0.0,0.0,n937
0.0,0.0,0.0,n938
0.0,0.0,0.0,n955
0.0,0.0,0.0,n956
0.0,0.0,0.0,n957
0.0,0.0,0.0,n958
0.0,0.0,0.0,n968
0.0,0.0,0.0,n984
0.0,0.0,0.0,n989
0.0,0.0,0.0,n969
0.0,0.0,0.0,n970
0.0,0.0,0.0,n990
0.0,0.0,0.0,n991
0.0,0.0,0.0,n971
0.0,0.0,0.0,n972
0.0,0.0,0.0,n992
0.0,0.0,0.0,n993
0.0,0.0,0.0,n976
0.0,0.0,0.0,n977
0.0,0.0,0.0,n961
0.0,0.0,0.0,n962
0.0,0.0,0.0,n973
0.0,0.0,0.0,n978
0.0,0.0,0.0,n979
0.0,0.0,0.0,n985
0.0,0.0,0.0,n963
0.0,0.0,0.0,n964
0.0,0.0,0.0,n980
0.0,0.0,0.0,n981
0.0,0.0,0.0,n965
0.0,0.0,0.0,n966
0.0,0.0,0.0,n974
0.0,0.0,0.0,n975
0.0,0.0,0.0,n982
0.0,0.0,0.0,n983
0.0,0.0,0.0,n986
0.0,0.0,0.0,n987
0.0,0.0,0.0,n994
0.0,0.0,0.0,n995
0.0,0.0,0.0,n1003
0.0,0.0,0.0,n1004
0.0,0.0,0.0,n1012
0.0,0.0,0.0,n1013
0.0,0.0,0.0,n1018
0.0,0.0,0.0,n1019
0.0,0.0,0.0,n1005
0.0,0.0,0.0,n996
0.0,0.0,0.0,n1006
0.0,0.0,0.0,n1007
0.0,0.0,0.0,n997
0.0,0.0,0.0,n998
0.0,0.0,0.0,n999
0.0,0.0,0.0,n1008
0.0,0.0,0.0,n1014
0.0,0.0,0.0,n1015
0.0,0.0,0.0,n1000
0.0,0.0,0.0,n1009
0.0,0.0,0.0,n1010
0.0,0.0,0.0,n1011
0.0,0.0,0.0,n1016
0.0,0.0,0.0,n1017
0.0,0.0,0.0,n1001
0.0,0.0,0.0,n1002
